document,product,source
"영화 '올빼미', 높은 완성도라는 평가 속 이준익 감독부터 정진영, 박지... 이처럼 수많은 셀럽들이 적극 추천하는 영화 &lt;올빼미&gt;는 개봉과 동시에 박스오피스 1위를 석권하는 등 성공적인 흥행 속에 전국 개봉관에서 순항중이다. [사진 : ㈜씨제스엔터테인먼트 제공]",the_night_owl,naver_news_integrated.csv
"'올빼미' 개봉 기념 8인 포스터 공개...영화 속 긴장감 담아내 영화 '올빼미'가 세자가 죽은 그날 밤, 비밀을 마주한 8인의 인물을 한 컷에 담아낸 스페셜 포스터를 공개했다. 공개된 스페셜 포스터는 어둠 속 달이 흐릿하게 보이는 배경으로 세자 죽음의 진실이 감춰져 있는 듯한 느낌을... ",the_night_owl,naver_news_integrated.csv
"[포토]영화 '남산의 부장들' VIP 시사회, 모델 송경아 모델 송경아가 20일 서울 강남구 메가박스 코엑스점에서 진행된 영화 ‘남산의 부장들’ VIP 시사회 포토월 행사에서 취재진을 향해 포즈를 취하고 있다. 영화 ‘남산의 부장들’은 1979년, 제2의 권력자라 불리던... ",the_man_standing_next,naver_news_integrated.csv
"'남산의 부장들', 2주 연속 박스오피스 정상…425만 관객 돌파 '흥행 질... 사진=㈜쇼박스 제공 영화 '남산의 부장들'이 극장가 비수기에도 불구하고 흥행을 이어가고 있다. 3일 영화진흥위원회 영화관입장권 통합전산만에 따르면 '남산의 부장들'은 지난달 31일부터 2월 2일까지 50만8058명의... ",the_man_standing_next,naver_news_integrated.csv
[ST포토] 영화 '남산의 부장들' 연출한 우민호 감독 우민호 감독이 15일 오후 서울 용산 CGV에서 열린 영화 '남산의 부장들' 언론시사회에 참석하고 있다. 2020.01.15.,the_man_standing_next,naver_news_integrated.csv
"조성하, 오늘(29일) '두데' 출격…'올빼미' 비하인드 전한다 영화 '올빼미'(감독 안태진)는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기 위해 벌이는 하룻밤의 사투를 그린 스릴러. '올빼미'의 조성하가 29일 오후 3시 MBC FM4U '두시의 데이트 뮤지... ",the_night_owl,naver_news_integrated.csv
‘올빼미’ 안태진 감독 “영화 시작은 주맹증...역사적 개연성에 상상... 배우 유해진과 류준열의 출연으로 관심을 모으고 있는 영화 올빼미에 대해 안태진 감독은 올빼미는 역사적 개연성에 영화적 상상력을 더한 작품이라고 밝혔다. 안 감독은 10일 CGV 용산에서 열린 기자간담회에서 올빼미의... ,the_night_owl,naver_news_integrated.csv
"“박찬욱 감독님 표정이…” 영화 헤어질 결심, '진짜 도와주자' 말 나... 영화 ‘헤어질 결심’이 지난 4일 누적 관객 수 55만 명을 기록한 가운데 영화 팬들이 안타까움을 표현했다.  온라인 커뮤니티에는 최근 박찬욱 감독이 6년 만에 내놓은 ‘헤어질 결심’ 무대인사 후기와 흥행 부진에 대해... ",decision_to_leave,naver_news_integrated.csv
"'남산의 부장들' 뜨거운 입소문의 이유, 실력파 스태프들의 내공 지난 22일 개봉된 영화 '남산의 부장들'(감독 우민호·제작 하이브미디어코프)은 1979년, 제2의 권력자라 불리던 중앙정보부장(이병헌)이 대한민국 대통령 암살사건을 벌이기 전 40일 간의 이야기를 그린 영화다. 개봉 후 단... ",the_man_standing_next,naver_news_integrated.csv
"송강호-유안인 주연 ‘사도’, 심리-북(Book)-역사까지 다양하게 즐긴다 2015년 하반기 최고의 기대작으로 손꼽히는 ‘사도’가 사전 시사회를 통해 다양한 시각으로 영화를 즐길 수 있는 관객과의 대화 자리를 마련한다. ‘영조’와 ‘사도’의 내면 심리에 초점을 맞춘 심리 콘서트는 물론... ",sado,naver_news_integrated.csv
"[포토] 영화 올빼미의 주역들이 모여 배우 류준열, 안태진 감독, 유해진이 10일 오후 서울 용산 CGV아이파크몰에서 열린 영화 '올빼미'(감독 안태진, (주)씨제스엔터테인먼트, (주)영화사 담담) 언론시사 및 기자간담회에 참석해 포토타임을 고 있다. 유해진... ",the_night_owl,naver_news_integrated.csv
"유해진 왕 도전 '올빼미', 100만 돌파 눈앞…입소문 시작 영화 ‘올빼미’가 가볍게 개봉 첫 주말 박스오피스 1위를 차지했다. 영화관입장권통합전산망에 따르면 지난 23일 개봉한 ‘올빼미’(감독 안태진, 제작 씨제스엔터테인먼트·영화사담담)는 개봉 첫 주말인 25일부터... ",the_night_owl,naver_news_integrated.csv
"'왕과 사는 남자' 대박 나자…단종 책 사 읽고 영월 간다 영화 '왕이 사는 남자' 흥행이 출판 시장과 관광지까지 영향을 미치고 있다. 천만 관객 돌파를 눈앞에 두면서 극 중 단종의 이야기에 대한 관심이 커지고, 관련 역사서 판매와 유배지 방문객도 함께 늘어나는 모습이다.... ",the_kings_garden,naver_news_integrated.csv
"[포토]류준열-유해진-안태진 감독, 영화 '올빼미' 든든한 주역들 배우 류준열, 안태진 감독, 유해진이 10일 오후 서울 용산구 CGV 용산점에서 열린 영화 '올빼미' 언론시사회 및 기자간담회에 참석해 포토타임 촬영에 임하고 있다.",the_night_owl,naver_news_integrated.csv
"[현장영상] 영화 '남산의 부장들' 언론시사회 현장, 이병헌·이성민·곽... 영화 '남산의 부장들' 언론시사회 15일 오후 서울 용산구 CGV 용산아이파크몰점에서 영화 '남산의 부장들' 언론시사회가 열렸다.이날 시사회에는 이병헌, 이성민, 곽도원, 이희준 등이 참석해 자리를 빛냈다.한편... ",the_man_standing_next,naver_news_integrated.csv
"[IS포토] 이병헌, 남산의 부장들 VIP 시사회 입장~ 배우 이병헌이 20일 저녁 서울 강남구 삼성동 메가박스 코엑스점에서 열린 영화 남산의 부장들 VIP 시사회에 참석, 포토월로 입장하고 있다. 영화 남산의 부장들 VIP 시사회에 참석한 이병헌영화 남산의 부장들 VIP... ",the_man_standing_next,naver_news_integrated.csv
"이준익 감독, '올빼미' 안태진 감독 응원 '놀랍고 흥미진진한 첫 작품' 영화 '올빼미'(감독 안태진)를 통해 성공적인 데뷔를 마친 안태진 감독이 사극 장인 이준익 감독의 조언으로 웰메이드 작품을 탄생시켰다. '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을... ",the_night_owl,naver_news_integrated.csv
"‘사도’ 유아인, 재벌3세에서 세자로 변신(NC포토) [영화정보]영화명: ‘사도’장르: 사극감독: 이준익개봉일: 2015년 9월 16일출연: 송강호, 유아인, 문근영, 김해숙, 전혜진 외.관람등급: 12세이상 관람가 (뉴스컬처=) 대한민국 No.1 문화신문 [뉴스컬처] [네이버 뉴스스탠드]... ",sado,naver_news_integrated.csv
[추석특집] 엄마랑 '사도'·아내와 '탐정'· 여친과 '서부전선' 천만영화도 아직 간판을 내리지 않았네요. 우리 극장 갈래요? ■효도할땐 '사도' 개봉 2주 만에 200만 관객을... 페스티벌''2015 안시 국제애니메이션영화제''2014 토론토 어린이영화제' 등에서 먼저 인정 받았습니다. 좀 더... ,sado,naver_news_integrated.csv
"'올빼미', 궁탈출 이벤트 오픈…영화 속 스릴 미리 맛보기 영화 '올빼미'가 개봉을 앞두고 다채로운 온·오프라인 프로모션을 시작해 이목을 집중시킨다. 영화 '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기 위해 벌이는 하룻밤의 사투를 그린... ",the_night_owl,naver_news_integrated.csv
[영화랭킹] '남산의 부장들' 13일 연속 박스오피스 정상 영화 '남산의 부장들'이 개봉 13일째 박스오피스 정상을 지켰다. 영화 '남산의 부장들' 포스터 [사진=㈜쇼박스] 2020.02.04 jjy333jjy@newspim.com 4일 오전 영화진흥위원회 영화관입장권 통합전산망에 따르면 '남산의... ,the_man_standing_next,naver_news_integrated.csv
"BTS LA관람→진중권·김진애 극찬…'남산의 부장들' 각계각층 오피니언... 영화 '남산의 부장들'(우민호 감독, ㈜하이브미디어코프·㈜젬스톤픽처스 제작]이 폭발적인 입소문을 이어가고 있는 가운데 화려한 팬덤을 자랑하는 아이돌부터 언론 논객까지 각계각층의 오피니언 리더들이 관람... ",the_man_standing_next,naver_news_integrated.csv
"[인터뷰①] 영화 '남산의 부장들' 이병헌, '우민호 감독, '마약왕' 개봉... 영화 '남산의 부장들'에 출연한 배우 이병헌이 우민호 감독을 언급했다. 동시에 전일 진행된 언론시사회 이후 반응도 전했다. 16일 오후 서울 종로구 삼청동에 위치한 한 카페에서 진행된 영화 '남산의 부장들' 개봉 라운드... ",the_man_standing_next,naver_news_integrated.csv
'왕과 사는 남자' 800만 돌파…천만 고지 향한 '단종 앓이' 영화 ‘왕과 사는 남자’가 개봉 26일 만에 누적 관객 800만 명을 돌파하며 흥행 신드롬을 이어가고 있습니다.... 작품은 강원도 영월 유배지에서 생의 마지막 시간을 보내는 조선 6대 왕 단종의 이야기를 다룹니다. 교과서... ,the_kings_garden,naver_news_integrated.csv
"류준열·안태진 감독·유해진 '올빼미'는 영화관에서 보세요 배우 류준열(왼쪽부터)과 안태진 감독, 유해진이 10일 오전 서울 용산 CGV에서 진행된 영화 ‘올빼미’ 언론시사회에서 포즈를 취하고 있다. ‘올빼미'는 밤에만 앞이 보이는 맹인 침술사 경수(류준열 분)가... ",the_night_owl,naver_news_integrated.csv
[ST포토] 인사말하는 영화 '남산의 부장들' 연출한 우민호 감독 우민호 감독이 15일 오후 서울 용산 CGV에서 열린 영화 '남산의 부장들' 언론시사회에 참석하고 있다. 2020.01.15.,the_man_standing_next,naver_news_integrated.csv
"'남산의 부장들', 박스오피스 1위…지치지 않는 흥행세 쇼박스 영화 '남산의 부장들'이 지치지 않는 흥행세를 보이고 있다. 30일 영화진흥위원회 통합전산망에 따르면 영화 '남산의 부장들'(우민호 감독)은 29일 21만 1968명의 관객을 모아 박스오피스 1위를 기록했다.... ",the_man_standing_next,naver_news_integrated.csv
"[IS포토] 진선규-박성근-서동원, 남산의 부장들 '잘 볼게요' 배우 진선규-박성근-서동원이 20일 저녁 서울 강남구 삼성동 메가박스 코엑스점에서 열린 영화 남산의 부장들 VIP 시사회에 참석해 포토타임을 갖고 있다. 영화 남산의 부장들 VIP 시사회에 참석한 진선규-박성근... ",the_man_standing_next,naver_news_integrated.csv
"[SS포토]영화 '사도'의 유아인, '베테랑의 인기를 이어서!' 영화 ‘사도’는 조선시대 영조와 사도세자의 비극적인 가족사를 다룬 영화로 이준익 감독이 연출을 맡았으며 송강호, 유아인, 문근영, 김혜숙, 전혜진 등이 출연한다. 2015. 9. 3. upandup@sportsseoul.com... ",sado,naver_news_integrated.csv
설 연휴 영화 뭐 볼까...'남산의 부장들' 100만 돌파에 '히트맨' 추격 영화 '남산의 부장들'이 설 연휴 첫날 흥행몰이를 이어갔다. 25일 영화관입장권 통합전산망에 따르면 '남산의 부장들'은 전날 53만5천141명을 동원해 사흘째 박스오피스 1위를 지켰다. 누적 관객은 112만7천757명으로... ,the_man_standing_next,naver_news_integrated.csv
"'왕과 사는 남자' 900만 돌파…천만 눈앞 영화 '왕과 사는 남자'가 개봉 27일 만에 관객 900만 명을 돌파했습니다. '왕과 사는 남자'는 삼일절 하루 동안 81만 7천여 명, 개봉 이후 최대 일일 관객을 동원하며 천만 관객에 다가섰습니다. 사극 최초로 천만... ",the_kings_garden,naver_news_integrated.csv
"425만 돌파 ‘남산의 부장들’, 박스오피스 1위..2위 ‘히트맨’-3위 ‘... 대한민국 대통령 박통 역을, 곽도원은 전 중앙정보부장 박용각 역을, 이희준은 대통령 경호실장 곽상천 역을, 김소진은 로비스트 데보라 심 역을 맡았다. 영화 &lt;남산의 부장들&gt;은 전국 극장에서 절찬 상영 중이다.",the_man_standing_next,naver_news_integrated.csv
[인터뷰] '남산의 부장들' 이병헌 '몸부림치며 최선 다했다' 그런 그가 이번 영화 ‘남산의 부장들’(감독 우민호)에서는 “몸부림치며 최선을 다했다”며 연기의 어려움을 토로했다. 그럼에도 이번 영화를 통해 보여준 ‘김재규’라는 캐릭터는 이병헌의 필모그래피에 강렬한... ,the_man_standing_next,naver_news_integrated.csv
유해진→류준열 '올빼미' 5일 연속 1위…누적 관객 81만[공식] 28일 영진위 영화관입장권 통합전산망 집계를 보면 이날 오전 오전 7시 기준으로 영화 '올빼미'는 개봉 첫 주말인 지난 25일(금)부터 27일(일)까지 63만 6400명의 관객을 동원해 누적 관객수 81만 7829명을 기록해 주말... ,the_night_owl,naver_news_integrated.csv
"[영화 순위] 12월 1일(목) 류준열·유해진 주연 '올빼미' 1위(38.7%), 마동... 영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,210,551명, 어제 상영횟수는 4,672회, 누적매출액은 117억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl,naver_news_integrated.csv
"헤어질 결심, '이런 사랑 이야기가 있구나' ▲ 영화 헤어질 결심 포스터 1. 영화를 보았다 드디어 개봉날. 지난 6월 29일 오후 광양 LF스퀘어 CGV에서 박찬욱 감독의 영화 &lt;헤어질 결심&gt;를 보았다. 그리고 시간의 흐름따라 영화를 향한 내 마음은 3단계로 변해갔다.... ",decision_to_leave,naver_news_integrated.csv
"[영화 순위] 11월 30일(수) 류준열·유해진 주연 '올빼미' 1위(36.4%), 마동... 영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,127,320명, 어제 상영횟수는 4,673회, 누적매출액은 109억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl,naver_news_integrated.csv
영화 '남산의 부장들' 손익분기점 돌파 언제쯤?…'1위 자리는 지키고 있... 실화를 모티브로 한 영화 '남산의 부장들'이 신종 코로나바이러스(우한 폐렴) 여파에 주춤하는 모습을 보이고 있다. '남산의 부장들'이 언제 손익분기점 돌파 소식을 전해올지 주목된다. 3일 영화 진흥위원회 영화관... ,the_man_standing_next,naver_news_integrated.csv
"‘사도’, 제88회 아카데미영화상 외국어 영화부문 한국영화 출품작 선... 2015년 하반기 최고의 기대작으로 손꼽히는 ‘사도’가 2016년 2월 28일 개최되는 제88회 미국 아카데미영화상 외국어 영화부문 한국 출품작으로 선정되었다. 1929년부터 시작된 미국 최대의 영화상인 아카데미영화상에서... ",sado,naver_news_integrated.csv
"[별별★영화] '함정', 마동석·조한선 깜짝 무대인사/'암살', 역대 한국... 올해 한국영화 첫 천만 기록을 세운 것에 이어, '어벤져스: 에이지 오브 울트론'을 제치고 2015년 최고 흥행... 그려낸 영화 '사도(감독 이준익)'에서 배우 소지섭이 '사도'의 아들 '정조'로 특별 출연해 관객들의 시선을... ",sado,naver_news_integrated.csv
"영화 '남산의 부장들', 개봉 11일째 400만 돌파 영화 '남산의 부장들'이 개봉 11일째 400만 관객을 돌파했다. 1일 영화진흥위원회 통합전산망에 따르면 이날 오후 '남산의 부장들' 누적 관객 수는 400만1269명을 기록했다. 이는 80년대 현대사를 다룬 723만 흥행작... ",the_man_standing_next,naver_news_integrated.csv
"[팝업무비]'남산의 부장들', 10일 연속 박스오피스 1위..성큼 다가온 40... 1일 영화진흥위원회 통합전산망에 따르면 지난 달 31일 하루 동안 영화 '남산의 부장들'은 13만 871명의 관객을 동원해 누적관객수 387만 4,449명을 돌파했다. 개봉 이후 10일 연속 박스오피스 1위 자리를 굳건히 지키고... ",the_man_standing_next,naver_news_integrated.csv
"예스24, 영화 '남산의 부장들' 개봉 첫 주 예매 순위 1위 국내 최대 영화 예매 사이트 예스24 영화 예매 순위에서는 &lt;남산의 부장들&gt;이 예매율 52.1%로 개봉 첫 주 예매 순위 1위에 올랐다. &lt;남산의 부장들&gt;은 1979년, 제2의 권력자라 불리던 중앙정보부장이 대통령 암살사건을... ",the_man_standing_next,naver_news_integrated.csv
영화 &lt;남산의 부장들&gt;: 민주화 운동은 절대선(善)인가 이번 주 박욱주 박사님의 영화평론 ‘브리콜라주 인 더 무비’에서는 지난 주에 이어 박스오피스 1위를 달리며 400만 관객을 돌파한 영화 &lt;남산의 부장들(The Man Standing Next)&gt;에 대해 살펴봅니다. 동명의 논픽션을 원작으로... ,the_man_standing_next,naver_news_integrated.csv
"[카드뉴스] 11월 넷째 주 개봉예정영화 '올빼미'·'아마겟돈 타임' 外 '올빼미' 개봉 : 2022.11.23. 배급 : (주)NEW 감독 : 안태진 출연 : 류준열, 유해진 맹인이지만 뛰어난 침술을 가지고 있는 '경수'는 그 재주를 인정받아 입궐하게 된다. 어느 밤, 어둠 속에서는 희미하게 볼 수 있는 '경수'가... ",the_night_owl,naver_news_integrated.csv
"영화 사도 첫날 25만 명…3연타석 ‘대박’ 조짐 유아인 / '베테랑' '사도' 주연] ""얼마나 인물에 대해서 연기를 충분히 해 내느냐가 중요하겠지만 저는 관객분들의 식견을 존중하고 있습니다. "" 명실상부 르네상스를 맞은 충무로, 2015년이 한국 영화사에 의미있는 해로... ",sado,naver_news_integrated.csv
"'사도', 시네마 콘서트 개최…심리·책·역사까지 다양하게 즐긴다 2015년 하반기 최고의 기대작으로 손꼽히는 '사도'가 사전 시사회를 통해 다양한 시각으로 영화를 즐길 수 있는 관객과의 대화 자리를 마련한다. 영조와 사도의 내면 심리에 초점을 맞춘 심리 콘서트는 물론 도서와... ",sado,naver_news_integrated.csv
'올빼미' 제작 비하인드 스토리 공개…조윤서 내레이션→유해진ㆍ류준... 비즈엔터 홍선화 기자 | 영화 '올빼미'(제공/배급: NEW)가 치열하게 고민하며 촬영했던 순간들을 담은 제작기 영상을 17일 공개해 눈길을 끌었다. '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후... ,the_night_owl,naver_news_integrated.csv
"[인터뷰①] 영화 '올빼미' 류준열, '눈물 없는 ESTJ인데…유해진 칭찬 때... 영화 '올빼미'의 배우 류준열이 눈물의 이유를 고백했다. 15일 오후 서울 종로구 삼청동에서 진행된 영화 '올빼미'(감독 안태진) 개봉 라운드 인터뷰에서 류준열은 '지금도 문자가 많이 온다'라며 언론시사회에서 흘린... ",the_night_owl,naver_news_integrated.csv
"‘사도’ 한계없는 유아인 존재 자체가 감사하다 유아인이 기대작을 선택한 것인지, 유아인이 출연했기에 기대작으로 비춰지는지는 뚜껑을 열어봐야 안다. 어느 쪽이든 유아인의 2015년은 운수대통이다. (사진= 영화 '사도' 스틸컷/SBS '육룡이 나르샤' 티저 캡처)",sado,naver_news_integrated.csv
영화 '남산의 부장들' 400만 돌파…배우들 감사 인사 2020년 새해 극장가를 사로잡으며 흥행몰이 중인 영화 '남산의 부장들'이 개봉 11일 만에 400만 관객을 돌파했다. 1일 영화진흥위원회 통합전산망에 따르면 '남산의 부장들'은 이날 400만 관객을 넘어서며 흥행을... ,the_man_standing_next,naver_news_integrated.csv
"유해진X류준열 '올빼미', 200만 코앞…14일 연속 1위[박스S] 7일 영화관 입장권 통합전산망에 따르면 영화 '올빼미'는 지난 6일 하루 동안 6만 8722명의 관객을 불러들여 14일 연속 일일 박스오피스 1위를 차지했다. 누적관객수는 190만 1229명이다. '올빼미'는 밤에만 앞이 보이는... ",the_night_owl,naver_news_integrated.csv
[설 연휴 극장가] '남산의 부장들' '히트맨'등 인기몰이...2020 설 특선영... 영화 '남산의 부장들'이 개봉과 동시에 박스오피스 1위를 차지하면서 설 연휴 극장가의 흥행 스타트를 끊었다. 이에 설 연휴 기간 동안 얼마나 많은 관객 수를 모을지 귀추가 주목된다. 지난 23일... ,the_man_standing_next,naver_news_integrated.csv
"유해진X류준열 '올빼미', 첫 주말 박스오피스 1위 영화관입장권 통합전산망(28일 오전 7시 기준)에 따르면 영화 '올빼미'는 개봉 첫 주말인 지난 25일부터 27일까지 636,400명의 관객을 동원, 누적 관객 수 817,825명을 기록해 주말 박스오피스 정상에 올랐다. 특히 개봉 전부터... ",the_night_owl,naver_news_integrated.csv
"명량, 세월호 그리고 이순신-박근혜 리더십 비교 - 영화 <명량> 中 다시 2014년. 세월호 참사에 나락에 떨어진 국민들은 치밀어 오르는 분노를 풀 곳이 없다. 자연스럽게 향하는 국정 최고통수권자에 대한 책임론. 하지만 사과는 쉽게 나오지 않았다. '유감' '안타깝다'는... ",myeongryang,naver_news_integrated.csv
[무비부비2] “다 아는 얘긴데 넋 놓고 본 이유는?”…‘사도’ 그게 기대되는 작품 오늘의 영화는 사도 준비했습니다. 이미 뭐 드라마 책 영화로 많이 접하고 우리가 역사... 영화가 훨씬 더 빛나지 않았나 생각합니다. 기교를 빼니 담백하구나. 박: 사극톤으로. 감사합니다. 과연 2015년 세... ,sado,naver_news_integrated.csv
"'남산의 부장들' 450만 목전, 손익분기점 넘을까 [무비투데이] 영화 '남산의 부장들'이 2주 연속 정상을 지키며 저력을 과시 중이다. 3일 영화진흥위원회 영화관입장권통합전산망에 따르면 '남산의 부장들'은 지난 2일 하루동안 16만3180명을 동원해 누적관객수 425만1626명을... ",the_man_standing_next,naver_news_integrated.csv
'올빼미' 류준열 '유해진과 비슷한 그림체인데 왜 나에겐 잘생겼다 하지... 영화 '올빼미'에서 세자의 죽음을 목격한 맹인 침술사 '경수'를 통해 배우로서 또 한번 연기 스펙트럼을 넓힌 류준열을 만났다. 극 중에서 '경수'는 뛰어난 침술 실력을 인정받은 맹인 침술사이지만 사실은 낮에는 앞이... ,the_night_owl,naver_news_integrated.csv
"[인터뷰] 유해진 “왕 노릇 한 번 해 봤을 뿐” (영화 ‘올빼미’) 23일 개봉한 영화 &lt;올빼미&gt;에ㅓ 조선 16대 임금 인조(재위 1623~1649)를 연기했다. 조선 '인조'는 ‘북쪽 오랑캐’에게 굴욕을 당하고, 아들마저 인질로 보내야했던 인물이다. 그런데, 그 아들이 장성하여 돌아왔는데 ‘오랑캐’... ",the_night_owl,naver_news_integrated.csv
신희섭의 정치학-영화 '명량'을 보고나서 신희섭 정치학 박사 고려대학교 평화연구소 선임연구원 최근 가장 뜨거운 영화가 이순신 장군을 다룬 '명량'이다. 영화진흥위원회에 따르면 2014년 8월 6일 오후 2시에 관객 수가 700만을 넘어 섰다고 한다. 개봉 8일 만에... ,myeongryang,naver_news_integrated.csv
"[SS포토]2년만에 영화 '사도'로 스크린 복귀한 송강호 영화 ‘사도’는 시대 영조와 사도세자의 비극적인 가족사를 다룬 영화로 이준익 감독이 연출을 맡았으며 송강호, 유아인, 문근영, 김혜숙, 전혜진 등이 출연한다. 2015. 9. 3. upandup@sportsseoul.com... ",sado,naver_news_integrated.csv
유해진부터 류준열까지… 영화 ‘올빼미’의 생생한 제작기 영상 먼저 유해진과 류준열이 영화에 대해 “‘올빼미’는 밤에만 볼 수 있는 맹인 침술사가 세상에 알려지면 안 될 일을 목격하면서 벌어지는 스릴러”라고 설명. 특히 인조실록에 기록된 소현세자의 죽음에 영화적... ,the_night_owl,naver_news_integrated.csv
"‘남산의 부장들’, 어제(2일) 신종코로나 공포 뚫고 16만 관객 동원 영화 ‘남산의 부장들’이 12일 연속 박스오피스 정상을 지키고 있다. 신종 코로나 바이러스 영향으로 극장 관객이 급감한 가운데서도 16만 이상의 관객을 동원하며 선전했다. 3일 영화진흥위원회 영화관입장권... ",the_man_standing_next,naver_news_integrated.csv
"‘올빼미’ 앞에 신작들 꼼짝 못해‥곧 200만 돌파[박스오피스] 12월 6일 영화진흥위원회 통합전산망 집계에 따르면 5일 영화 '올빼미'(감독 안태진)가 6만8,845명을 모으며 전체 1위, 누적 관객 183만2,518명을 기록했다. 지난달 23일 개봉한 '올빼미'는 꾸준히 정상을 유지하고 있는... ",the_night_owl,naver_news_integrated.csv
"[사진]영화 '남산의 부장들', '믿고 보는 캐스팅' 15일 오후 서울 CGV 용산아이파크몰에서 영화 ‘남산의 부장들’(감독 우민호) 언론시사회가 열렸다. 우민호 감독, 배우 곽도원, 이성민, 이병헌, 이희준(왼쪽부터)이 참석해 포토타임을 하고 있다.",the_man_standing_next,naver_news_integrated.csv
"[엔터경제 이슈] 쇼박스 상승, 투자배급 '사도' 개봉 이틀전 예매율 1위... 쇼박스는 오는 16일 개봉하는 영화 '사도'가 개봉전부터 예매율 1위를 달리며 흥행 대박 조짐을... 스카이돔에서 '2015 EXO-Love CONCERT in DOME'을 개최한다. SM 엑소 국내 최초 돔 콘서트 개최, 10월 10일 공연 엑소 국내... ",sado,naver_news_integrated.csv
[MP박스오피스] '남산의 부장들' 9일 연속 1위…이번 주 400만 돌파 확실... 31일 영화진흥위원회 통합전산망에 따르면 영화 '남산의 부장들'은 전날(30일) 11만 8084명의 관객을 끌어모으며 누적관객수 374만 3586명을 기록했다. 일일 박스오피스 2위는 7만 4508명(누적관객수 178만 9019명)을 동원한... ,the_man_standing_next,naver_news_integrated.csv
"영화 ‘올빼미’ 주역들 [MK포토] 배우 류준열, 안태진 감독, 유해진(왼쪽부터)이 10일 오후 서울 용산구 CGV용산아이파크몰에서 진행된 영화 ‘올빼미’(감독 안태진)언론시사회에 참석해 포즈를 취하고 있다. 영화 ‘올빼미’는 밤에만 앞이 보이는 맹인... ",the_night_owl,naver_news_integrated.csv
"[MHN포토] 영화 '남산의 부장들' 화려한 주역들 남산의 부장들 우민호 감독, 배우 이병헌, 이성민, 곽도원 ,이희준이 15일 오후 서울 용산구 CGV용산아이파크몰에서 진행된 영화 '남산의 부장들'(감독 우민호) 언론시사회에 참석했다. '남산의 부장들'은 52만부 이상... ",the_man_standing_next,naver_news_integrated.csv
"[인터뷰] 우민호 감독 “남자들의 충성에서 미스터리한 총성으로” (영... 1979년 10월 26일 저녁, 청와대 인근 중앙정보부(국정원-안기부의 전신)의 궁정동안가(안전가옥)에서 일어났던 총격 사건이 영화로 만들어졌다. &lt;내부자들&gt;의 우민호 감독의 신작 &lt;남산의 부장들&gt;이다. ‘남산’은 당시... ",the_man_standing_next,naver_news_integrated.csv
[DA:박스] ‘남산의 부장들’ 개봉 2주차에도 1위 수성…적수 없다 중앙정보부장(이병헌)이 대한민국 대통령 암살사건을 벌이기 전 40일 간의 이야기를 그린 영화다. 개봉 후 단 한번도 박스오피스 1위를 놓치지 않고 흥행몰이 중인 영화 ‘남산의 부장들’은 절찬 상영 중이다. 동아닷컴,the_man_standing_next,naver_news_integrated.csv
"[홍종선의 배우발견㊳] 진정 ‘왕’이 된 남자, 유해진 (올빼미) 영화 ‘올빼미’(감독 안태진, 제공·배급 ㈜NEW, 제작 씨제스엔터테인먼트·영화사담담) 얘기다. 포스터를 보면 한눈에 알아보기 힘든, 잘생긴 유해진이 있다. 극 속에서도 조선 16대 왕 인조를 그리 그렸으려나 궁금했는데... ",the_night_owl,naver_news_integrated.csv
"영화 `남산의 부장들` 파이팅! [MK포토] 매경닷컴 MK스포츠(서울, 한강로동)=김영구 기자 우민호 감독, 배우 곽도원, 이성민, 이병헌, 이성민(왼쪽부터)이 15일 오후 서울 CGV용산아이파크몰에서 진행된 영화 '남산의 부장들'(감독 우민호)언론 시사회에 참석해... ",the_man_standing_next,naver_news_integrated.csv
"'남산의 부장들', 11일 연속 박스오피스 1위…408만 돌파 영화 '남산의 부장들'(감독 우민호)이 408만 관객을 돌파했다. 2일 영화진흥위원회 영화관입장권 통합전산망 집계에 따르면 '남산의 부장들'은 개봉 11일째인 1일 21만4009명의 관객을 동원, 박스오피스 1위를... ",the_man_standing_next,naver_news_integrated.csv
'기생충' 현충일 무려 83만 명 동원…누적 관객수 535만 '흥행 폭주' 봉준호 감독의 7번째 연출작인 '기생충'은 2019 칸영화제에서 한국 영화 최초로 황금종려상을 수상하며 관객들의 기대가 폭주한 작품이다. '기생충'은 전원백수인 기택네 장남 기우가 고액 과외 면접을 위해 박사장네... ,parasite,naver_news_integrated.csv
