user_name,rating,review_text,likes_count,replies_count,created_at,movie_id
장우영,1.0,키스씬 에바야,147,0,2019-05-31T22:08:33+09:00,parasite
실내인간,1.0,"2009년 봉준호 영화 '마더' 인터뷰 중.
.
촬영 초반에 잠깐 아팠던 적이 있었고 후반 작업할 때는 정신적으로 힘들었다. 예민한 상태가 지속되면서 기술시사 직전이 절정이었다. 내가 지금 모하고 있는 거지, 밖에 나가서 고양이를 죽일까, 죄 많고 힘없는 사람 없나, 죄책감 없이 패주게. (웃음) 칸 영화제를 전후해서 지금은 많이 누그러진 상태다.
.
하필이면 동물을 죽이고 싶고 죄 많은 사람 중엔 '힘없는' 사람들만 패주고 싶은지...? 존나 강약약강의 표본을 보여주시는 여혐감독님. 이 교묘한 여혐버무리들을 보려고 돈을 냈다니 자꾸 눈물이 나네....",119,2,2019-06-02T03:58:08+09:00,parasite
RUBY RED,1.0,"가난이 현실인 사람들에 대한 예의가 1도 없는 영화.
-
영화를 보는 내내 체한것처럼 기분이 나쁘고 찝찝했다.
누군가에겐 영화관을 나서면 잊혀질 그 가난이 현실일 그들에게 이 영화가 갖는 의미가 무엇일까.
황금종려상 탔다고 해서 웰메이드 영화라고 무작정 칭찬하고 싶지 않다. 그렇게 느끼지도 않고, 별5개 주면서 역시 영잘알인 나^^ 뽕에 취하고 싶지도 않다. 
화려한 옷차림의 사람들이 모여 박수치며 가난에 대해 얘기하는데 이렇게 웃길수가 없다. 당신들은 가난에 대해서 얼마나 잘 아나요.
-
소파 씬이나 미성년자 관련 씬들은 불쾌하기 짝이없었다. 언제까지 예술이라는 이름 아래 이런식으로 여성 배우들이 소비되어야 하는지. 
감독의 예전 인터뷰 내용들도 그렇고 여성을 어떻게 소비하는지 어떤 사상을 가지고 있는지 너무도 잘 보인다.",114,0,2019-07-01T10:49:44+09:00,parasite
김서희,1.0,철조망을 친 안전지대에 드러누워 즐기는 지적 유희는 얼마나 즐거운가...,102,0,2019-06-06T20:34:36+09:00,parasite
김재진,1.0,"[기생충, 설국열차 스포 주의, 생각 다름 주의]
.
.
.
.
.
.
.
.
.
.
.
.
.
기생충을 보고 며칠 동안 기분이 정말 나빴다. 그런데 왜 기분이 나쁜지 몰라 더 기분 나빴다. 내가 송강호인가? 내가 최우식일까? 어쩌면 벙커 속 그 남자일까? 프레임에 갇혀 고민하는 사이에 일주일이 지났다. 그리고 오늘 어디서 모스부호라도 받은 것처럼 영화 속 장면들이 하나씩 떠오르며 내가 기분 나빴던 진짜 이유를 찾았다. 물론 지극히 개인적이지만. 
_
봉준호는 살인을 추억하더니 이제 가난을 소비한다. 이미 설국열차에서 봉준호는 북극곰을 통해 꼬리칸 사람들에게 경고한 바 있다. 당신들이 증오하는 그 시스템을 파괴하고 나면 지금보다 더 고통스러운 삶이 있는데 감당할 수 있느냐고. 이번 기생충에서는 경고 수위를 한 층 더 높인다. '물이 위에서 아래로 흘러내리는 걸 막을 순 없다. 반지하마저 침수되어 체육관에서 잠들기 전에 자기 자리를 지켜라.'
_
사람들은 기생충이 자본주의 사회를 비꼰 영화라고 칭찬한다. 그런데 자본주의의 어떤 점을 비꼬았다는 말인가? 기생충에서 비꼰 건 자본주의 사회 안에 있는 가난한 층의 꿈과 게으름, 네 명의 가족이 피자 박스 하나 제대로 못 접는 무능력뿐이다. 자본주의를 비꼬고 싶은 거라면 사지 멀쩡한 네 명의 가족이 거짓의 거짓을 더해 오로지 부자 가족에게만 기생하여 연명하려는 태도로 봉준호가 이야기하고 싶은 자본주의의 폐해가 무엇일까? 이 영화에서는 단 한 번도 부가 부를 낳고 가난이 가난을 낳는 자본주의 시스템을 비춘 적 없다. 
_ 
기생충에서 부자 가족은 저급한 욕망을 드러내지만 그래도 순진하게 그려진다. 가식은 있지만, 가정부든 운전사든 막 대하진 않는다. 딱히 가난한 층에 피해를 주지도 않는다. 그들은 영화 안에서 아무런 잘못도 하지 않는다. 그리고 송강호 가족의 거짓말에도 관심 없다. 오히려 박서준의 추천을 그리고 최우식의 추천을 그리고 이어지는 박소담과 송강호의 추천을 그저 믿는다. 우식이 가져온 조작된 증명서를 보고 조여정이 직접 말해주지 않는가. '그런건 됐고...' 결국 부자 가족의 잘 못이라고는 그저 가난한 가족의 말을 믿은 것 뿐이다. 그들이 믿지 않았다면 가정부도 운전사도 해고 당하지 않았을 것이다.
_
결국 잘 못 없는 박사장은 가난한자의 콤플렉스에 칼 맞아 죽는다. 누군가는 박사장이 냄새로 송강호를 무시해서 죽였다고 하는데, 부인을 사랑하냐며 먼저 선을 넘은 건 송강호다. 송강호가 선을 넘을 때마다 박사장은 인상을 찌푸릴뿐이다. 송강호가 모는 차 뒷좌석에 앉은 조여정은 냄새때문에 창문을 열지만 그 냄새가 자신의 발냄새인지 송강호의 냄새인지 명확하게 그려지지 않는다. 자신의 냄새 때문이라고 확신하는 건 송강호 뿐이다.
_
송강호는 그 후 내가 가야할 곳이 어딘지 알았다며 벙커로 숨는다. 그리고 새로운 부자가 올때까지 버티느라 힘들었다 말한다. 자수를 하든, 먹을 것을 찾아 다른 곳으로 도망을 가든 많은 선택지가 있지만 송강호는 끝내 감독의 메시지를 전하려 어두운 벙커로 숨는다. 이 영화에서 자주 등장하는 대사처럼 '이거 참 상징적이다' 
_
기생충에서 봉준호의 페르소나는 부잣집 막내 아들이다. 가난한자의 냄새도 맡고 언어도 이해하지만 아무것도 하지 않는...대단한 영화처럼 포장하지만 알고보면 메시지가 없는. 그런 자신을 위대한 감독이라고 칭찬하는 대중을 비웃는. 이 역시 누나가 직접 관객에게 말해준다. '걔 그거 다 컨셉이에요. 그런척 하는 거예요.' 
_
이 모든 비극이 가난한 최우식의 '계획' 때문에 벌어졌다. 계획 같은 거 세워봐야 자꾸 어긋나기만 한다는 송강호는 아들의 '계획' 때문에 반지하보다 못한 지하 벙커에 갇힌다. 그런 송강호를 구하기 위해 최우식은 본질적인 계획을 세웠다며 '돈을 많이 벌어서 그 집을 사겠다고, 그때가 되면 아버지는 그저 계단을 올라오기만 하면 된다'고 말한다. 이 영화를 다 보고 난 관객이라면 그 계단을 송강호가 오르는 일은 없을 거라는 걸 확신할 것이다. 결코 오를 수 없는 그 계단을 그저 오르면 된다고 말하는 최우식은 여전히 반지하에 갇힌 채로 영화는 끝이난다. 
_
영화평론가 이동진씨는 기생충을 보고 이런 평가를 남겼다.
'상승과 하강으로 명징하게 직조해낸 신랄하면서 처연한 계급 우화'
_
'명징이라는 단어가 왜 필요하지'라는 의문과 함께 계급 우화가 뭘까 고민했다. 그러다 우화의 사전적 뜻을 찾아봤다. 풍자와 교훈이 들어간 어쩌고 저쩌고… 기생충을 한 마디로 정의해낸 그의 능력에 새삼 놀라면서 다만 이동진씨가 기생충을 보고 느낀 교훈은 뭘까 궁금해졌다. 
_
결과적으로 기생충이 자본주의를 비꼰 영화인가? 이 영화에서 봉준호가 가난한 사람은 노력을 해도 가난하고 부자는 가만히 있어도 계속 부자가 되는 자본주의 시스템을 풍자한 걸까? 가난한 주제에 노력없이 거짓으로 허황된 꿈을 꾸는 가난한 자들의 삶을 풍자한걸까?
_
봉준호씨에게 묻고 싶다. 가난이 재밌는지, 아니면 혹시 역겨운지. 
_
살고자 아둥바둥 거리는 가난한 자들을 아무런 계획없이 부자들에 기생하는 기생충 혹은 소파속으로 사라지는 바퀴벌레로 바라보는 봉준호의 그 시선 때문에 며칠동안 기분이 나빴다. 이 영화를 보며 내가 선택할 수 있는 페르소나가 박사장, 벙커남, 송강호 뿐인데 그 중 박사장은 분명 아니니까.",93,5,2019-06-08T16:10:39+09:00,parasite
햰니,1.0,한 시간 가량은 진짜 잘 만들었다. 어영부영 취업에 성공한 것까지도 정말 흥미로웠다. 그러다 집에 들러붙은 기생충들이 뒤섞이는 순간부터 엉망진창이다. 오버스러운 연극을 보고 있는 느낌. 영화 하녀 느낌도 난다. 기생충이 교체되는 마지막 씬만을 위해 달린 느낌.,64,4,2019-06-02T16:23:55+09:00,parasite
곽나팔,1.0,미자와의 키스신은 왜 있으며 굳이 상류층 여자를 푼수 캐릭터로 표현하고 주연배우들의 소파신은 불쾌하라고 작정한 장면 같음. 상류층 계급인 봉감독이 하류층 사람들 이야기를 자신의 취향대로 만든 영화로 돈을 버네. 불행 포르노 끝판왕.,53,8,2019-06-24T00:07:15+09:00,parasite
미치씨,1.0,니가 몰알아 니가 몰 아냐고,49,4,2019-08-10T00:47:18+09:00,parasite
함성규,1.0,"세상에는 굳이 보지 않아도 되고,
알지 않아도 되는것들이 있다

가장 부질없고 오만하고
쓸모 없는것들이 지적 허영심이고,
괜한 호기심은 정신적인 멘탈에 해롭다는것을 다시금 뼈저리게 느낀다.

하루가 행복에 겨워 그 행복감을 낮추고 기분이 더러워지고 싶을때 보면 좋을 영화.",41,0,2019-06-02T17:14:46+09:00,parasite
butter,1.0,"기득권층이 바라보는 냄새나는 서민들. 계층이동은 꿈도 꾸지말라는
쓰레기같은 영화.",40,0,2019-06-03T01:26:46+09:00,parasite
하지현,1.0,"본 직후엔 무서운 게 커서 넘기고 있었는데
보는 동안 눈살 찌푸려지는 장면들이 왜 나왔나 알게 되니 기분 나쁜 영화. 쓸데없이 과한 묘사까지 예술적 섹슈얼 표현이라면 난 그냥 문외한 할래. 인터뷰보고 더 안 맞다는 걸 실감하게 됨.",30,0,2019-06-02T21:13:01+09:00,parasite
nina,1.0,"이 영화는 프랑스 영화제에서 황금종려상을 수상하면서, 그리고 영화를 보고나온 서민들이 영화의 상징적 의미에 대해 토론하면서 완전체가 되었음",28,0,2019-06-30T14:20:14+09:00,parasite
구아바,1.0,"ㅂㅈㅎ인터뷰 보기 전 별점 4.5
인터뷰 보고 난 후 별점 0.5",27,1,2019-06-02T15:44:37+09:00,parasite
보경,1.0,안온한 햇볕에 앉아 아랫동네 내려다보며 ‘가난에 대해 한 번 논해볼까’ 싶어 붓 든 꼰대 영화,25,0,2020-10-06T23:11:50+09:00,parasite
luna sera,1.0,"황금종려상까지 받은 작품을 떨렁 영점오점 매겨둔 채 이제야 코멘트를 써본다. 처음엔 나도 별 넷을 꾹 누르며 코멘트를 뭐라고 적을지 고민했다. 영화가 흥행 가도를 달리고 감독의 예전 인터뷰들을 읽는데 정말 가관이더라. 이럴 때는 영화 보는 행위 자체까지 신물이 난다. 영화판에서 남자 감독들이 한국이나 외국이나 꽉 잡고 숨쉬듯 미소지니를 찍어내는데 그걸 좋다고 보는 나도 싫고 이렇게 번번이 뒷통수 맞는 건 더 싫다. 내가 내 돈 주고 산 기생충 영화 티켓은 감독의 명성을 더욱 드높여 주지만 여기에 남기는 별점과 몇 자 적는 것은 감독에게 물적으로도 심적으로도 아무런 타격을 주지 못한다는 것을 너무나 잘 알고 있다. 그래서 더욱 분했다. 물론 영화는 온전히 감독 개인의 소유물이 아니다. 배우는 물론이고 촬영감독, 예술감독, 음악감독을 비롯해 수많은 스탭들의 재능과 노력이 깃든 것이기에 별점을 바꾸면서 마음에 걸린 단 한 가지가 있다면 엔딩 크레딧에 걸린 수많은 이름들을 싸잡아 낮추게 되는 것이었다. 물론 이것도 한 명의 나약한 소비자의 쓸데없는 걱정일지도 모른다. 어쨌든 이 영화를 기점으로 영화를 대하는 태도가 바뀌었으므로 이 글을 쓰고 기억한다.",21,0,2019-07-04T01:34:15+09:00,parasite
young_own,1.0,"봉준호 감독 영화 마더에서 김혜자 선생님 합의없이 가슴 만지라고 디렉션 넣은 것 때문에 역겨워서 못 보겠습니다. 몰랐다면 모를까 알게 된 이상 이런 사람이 만든 영화를 어떻게 볼 수 있겠습니까.
> 김혜자 선생님이 해프닝이라고 정정하셨네요. 많이 속상합니다.  여성배우로 살아남기란 정말 지난한 일이구나라는 생각도 들고요. 이 일 외에도 봉 감독 다른 인터뷰도 살펴봤는데 비위 상해서 앞으로 안 보렵니다.",20,5,2019-06-03T13:16:41+09:00,parasite
yc,1.0,"여성혐오는 작품의 예술성 대중성 뭐로 커버칠 수 있는게 아니라 그 모든 것에 포함된 요소이다. 유명한 상받은 작품이라도 미소지니가 이렇게 만연한 영화라면 좋은평가를 받지 말아야 하는게 맞다. 초장부터 등장하지도 않은 미성년자를 성적으로 논하고, 남성의 판타지를 투영해 오히려 성인을 '꼬시는' 어린 여성, 멍청하지만 고상한척하는 전형적인 부잣집 사모님, 그리고 불필요해서 더 명백한 소파씬의 성상품화. 완성도 높은 영화이니 장면마다 공들인게 보이고 그래서 더 화가나고 불쾌하다.",19,0,2020-08-31T13:02:34+09:00,parasite
mia,1.0,"가난을 소비하는 방식이 매우 불쾌하다. 기득권이라는 작자들은 사람들을 평소에 이렇게 생각해왔고, 차마 말로 하지 못하는 것들을 감독이 표현해줘서 좋았나보다.  옛날 기생충들은 먹여주고 재워주면 리스펙하고 충성하는데 요즘 기생충은  수틀리면 칼찌른다가 교훈인가? 스릴러영화에 가난을 덧씌워 마치 사회구조를 비판한척 하지만, 기득권들끼리의 메시지 교환 영화일뿐이다. 일부 대중들에게 공감을 불러일으킨다는 점에서 더욱 비열하고 악의적이다. 착각하지 마라 당신에게 주는 메시지가 아니니까.",19,0,2019-10-27T00:12:41+09:00,parasite
따봉고양이,1.0,곱씹을수록 치밀하게 기분 더러운 영화. 아주 정교한 모욕.,18,0,2020-02-14T02:47:57+09:00,parasite
김메리,1.0,절대 1세계에선 할 수 없는 얘기를 미개한 저 어느 동양에서 똥물튀기며 찍어 그들만의 더티플레져에 기여한 대가는 어쩌구트로피와 그걸 연료삼는 행복회로. 영화 자체도 영화 밖 스토리도 역겹네 존나게,17,0,2019-09-07T04:07:33+09:00,parasite
우울한cut과 유쾌한song,1.0,TINA  :  There Is No Alternative 혹은 티나?,17,0,2019-05-31T23:11:10+09:00,parasite
황현정,1.0,"세상에 이토록 왜곡된 가치관을 가지다니, 난 이 영화를 인생영화라고 공감하는 사람과는 연을 끊고 싶을정도로 혐오스럽다.",16,3,2019-11-10T06:58:45+09:00,parasite
44/1,1.0,역겹고 악취 나는 k-무드,14,0,2019-08-18T22:10:50+09:00,parasite
여명,1.0,아 송강호 지긋지긋,14,0,2019-07-05T13:07:45+09:00,parasite
설화,1.0,"블랙코미디를 원한 거라면, 실패했다.
다큐멘터리이고 남은 건 여운이나 울림이 아니라 그저 끝없는 우울이다.",14,0,2019-06-09T20:48:16+09:00,parasite
하나,1.0,나만재미없었나봄... 나에게 예술을이해하는능력이떨어지는듯.. 상영중간에 나왔음 재미없어서.. 봉준호감독작품임을 알고 처음접한게 괴물인데 처음 극장에서 봤을때 나는 온몸을 긴장하고 볼정도로 극에 몰입됐었음 그래서 끝나고 몸에 힘이풀리니 근육통이 올정도로 센세이셔널하고 정말 마스터피스를 본듯한 충격과 감동이있었지만 이후 설국열차나 옥자나 이번기생충 역시 빛나는 재기는 사라지고 밋밋한 널판지를 마주한기분이었음.. 심지어 미쓰홍당무조차 잔잔하지만 자연스럽고 위트있게 공감을 끌어냈고 엔딩후 여운조차남을정도로 좋았는데 괴물이후로 늘 이런식임.. 뭔가 크고 대단한게 있는것같지만 실상은 식상하고 메세지를 전달하는방식은 고루해.. 대단히 새로운걸 선보이고싶어하는게 느껴지는데 어느것하나 신선하다는 느낌이나 왜 머리에 망치를 맞은듯 아 이런세계도있구나 할때있잖음? 내세계가 이 작품을 보고 확장되는 느낌. 그게 없음 그야말로 증발해버렸음 그게너무안타깝고.. 그렇게극장을나와서 해석리뷰들을 봤을땐 디테일이참좋구나 싶었지만 영화의 중요한요소인 공감이나 재미가없었다는거임.. 비추. 수상도 솔직히 이해안감.. 개봉당시 괴물로 수상했다면 열번천번납득갔겠지만..,11,0,2019-09-12T14:45:59+09:00,parasite
-/-,1.0,"칸, 골든글로브, 영국아카데미 마국 조합 등
그리고 대망의 오스카 4관왕 점령까지...
사실 기생충이 대단하기보다
요새 미국은 인종차별 문제 심각하고 
페미니즘이나 공평한 이런것에 대한관심이 많고
평등하다는걸 내세우기때문에
이번에 백인영화 상을 줬으면 
그냥 뻔한 로컬 시상식이 되는 문제여서
타이밍이 딱 기생충이였던게 크긴해 
기생충이 엄청 대단했다기보다 
인식을 변화할타이밍에
기생충이 적절한 키워드였던거지
윈윈이지 결국",10,0,2020-02-10T14:10:41+09:00,parasite
윤시원,1.0,"거리감이였다. 거리감. 제가 기생충을 보고 기분이 더러웠던 이유가 거기에 있었다. 풍자라고는 하지만 자기 멋대로 가난 포르노그래피와 부자 신포도를 그려놓고는, 팔짱을 끼고선 사태에 뛰어들 용기도 없으면서, 사태는 점유하면서 일해라 절해라 마치 다 아는 것처럼 구는 듯한 비열한 거리감. 그게 토나올 것 같았던 역겨움의 이유였다.
현실 빈자는 영화가 묘사한 화목한 가족보다 돈 때문에 하루가 멀다하고 싸우는 빈자들이 훨씬 많고. 부자는 영화처럼 멍청한 사모보다 경제적 여유로부터 얻어지는 너그러움과 타인에 대한 이해의 폭이 넓은 사람들이 더 많았다. 그저 사람들을 유희거리로 만들어버리는 거리감이 주는 냉소가 싫었다.",10,0,2020-01-26T22:31:11+09:00,parasite
Won,1.0,"딴지만 걸면 뭐하나.....
 
극단적 계급 사상에만 치우칠 뿐 전혀 가난에 대한 성찰이 없는 영화이다.",10,0,2019-08-12T20:33:55+09:00,parasite
소이,1.0,치밀한 스토리 대담한 영화 구성 대박이다 이 영화를 외친지 두시간 후에서야 뒤늦게 밀려온 역겨움,10,1,2019-06-08T22:44:18+09:00,parasite
왼말,1.0,여혐 지렸구 초반에 졸고 엔딩에서 짜게 식음ㅋㅋㅋ 신과함께+숨바꼭질,9,0,2019-06-02T15:33:59+09:00,parasite
이루자,1.0,여혐,8,0,2020-02-12T17:41:07+09:00,parasite
황윤호,1.0,"자본주의의 열차를 폭파시키고 설원을 헤매다 돌아온 봉준호는 돈 맛, 상 맛이 많이 그리웠던 모양이다. 상 받으려 작정하고 다 내다 팔아 만든 것 같다. 웃는 관객들을 전혀 공감할 수 없었다. 역겹다.",8,0,2019-12-04T14:03:25+09:00,parasite
여물쇠,1.0,인기 많은 영화라고 인기 많아진 느낌,8,0,2019-06-16T11:23:44+09:00,parasite
하늘,1.0,"와.. 인터뷰 내용 실화냐..
여혐에 변태 싸패..
약한 상대를 대상으로 하는 범죄가 제일 최악인데 하필 그런 발언을 했구나.
생각도 죄라고 생각한다.
다신 소비하지 말아야지.
인정 받고 상 받은 영화 대부분이 나한테 맞지 않는 경우가 많은데 지금 생각해보니 기득권층에 변태 같은 놈들이 많아서, 그리고 그들만의 잔치이기 때문인듯.",8,0,2019-06-11T08:42:13+09:00,parasite
ㅇㄴ,1.0,기분더러워,8,0,2019-06-07T00:06:10+09:00,parasite
홍순,1.0,영화를 보면서 희망을 찾지말자,8,1,2019-06-06T10:29:55+09:00,parasite
hyon,1.0,기분 드럽네 쓰레기 같음,8,0,2019-06-03T21:40:46+09:00,parasite
냥냥공주,1.0,"그래서 결국 무슨 말이 하고 싶은 거야?
우리한텐 희망이 없다고??
너희들은 영원히 친해질 수 없을 것이라고??
너희의 끝은 비극이라고???
 
이런 영화가 그렇게 상을 많이 받는다는 
사실이 통탄스러울 뿐이다.
세상이 미쳐간다.",8,0,2019-06-03T02:06:59+09:00,parasite
산책길 ,1.0,"기생충의 주요 배우들과 감독은 이 사회의 최상위계층 삶을 향유하면서, 계층문제를 비꼰다고. 웃기다. 너무 위선적이다. 위트 뒤에 감추인 봉준호 특유의 음습함도 싫다.",7,0,2020-02-23T08:17:52+09:00,parasite
준태,1.0,"왜 '칸'에서 상을 받았을까. 계급 사회에서 억압받는 자들을 '사실처럼' 그려내고 부조리한 상황을 -데리다 식으로-'사고처럼' 만들어서? 그래, 그게 감독의 의도이고 '선'의 목적이라고 치자. 본 감독, 영화의 주제 의식를 구조화한다면 아마도-표층적으로는 기괴한 소극이고, 그 기의는 작금의 현실을 적나라하게 투사하여 사람들을 '찝찝'하게 만들기 위함일 터다. 그런데 내가 영화를 보고 기분이 나빴던 건, '그로테스크한 것이 만든 여운' 때문이 아니었다. 사실 석연치 않거나 불쾌한 감정이 들지도 않았다. 영화관을 나올 땐 그저 웃겼다. '과연 이 영화는 훌륭한 상을 받을 자격이 있구나!' 그들만의 일상과 영역(Habitus)에서, 그들만의 성찰을 자랑하는 꼴이라니. 함의라고 포장하고 꾸민 '선'은 단 하나도 기능하지 않았다. 그 아래로 변하지 않는 '그들'의 의식이 남아있다. 상징을 버리고 '피지배층의 현실을 보여주겠'다며 온갖 상징물을 다 가져다 쓰더니 결국엔 동적이고, 과장된 영상으로 제 본의마저 내던져버렸다. 그러니 당연히 일련의 소동은 '사고'로 남지 못하고 그저 상징과 관습으로 기억된다. 세월호 참사를 사고로 남기려 노력하지 않고 '리본'을 가방에 매단 사람들처럼, 우연하게 벌어진 하층민의 '블랙코미디'는 대중들의 오락을 위해 소모되었다. 그뿐이다. 그리고 그걸 '그들'도 알았던 걸까? 어차피 잘 꾸미고 보여주면 '그럴 듯하니까', 그게 또 '잘 먹히니까'. 소위 '나'를 지식인이나 문화인이라 표방하고 '밝힐 수 있'다 믿는, '서민'이 아닌, '시민'들에게 말이다. 내가 영화관을 나오며 웃은 까닭은 피지배층이 '지배당하는 순간과 상황, 찰나의 것'까지 소유하려 드는 '그들'의 무의식-또는 치밀하게 교직된 천재적인 시도-가 '참 같잖'아서였다. 그들에게 하층민의 계급 투쟁과 전복 시도는 말 그대로 하나의 '블랙 코미디를 위한, 좋은 소재'에 불과했다. 그렇지 않다면 그 무섭고 복잡한 '세계'를, '부조리에 처한 인간'을 쉬이 건드리지도 않았을 것이며, 결과물로 이딴 걸 쳐 내놓지 못했을 테니.",7,1,2019-06-22T03:04:43+09:00,parasite
33,1.0,"그냥 싫은게 있다

포스터의 시체
예능에서 자주 쓰이는 너무 많이 써 너덜해진 대사의 반복
어울리지 않는 짜파게티와 소고기 유행
그리고 미국에선 요리로써 바뀌어진 영화속 음식
분명 풍성한데 의미는 납작하다

여성은 미성년자임에도 보호받지 못하며
짜파구리를 끓여주며 가볍게 소비된다
가난은 또 어떤가 넌 절대 못 벗어나 라고 머리위에서 속삭인다 한국적이다
전혀 칭찬이 아니다

이제는 의미없는 수상이랍시고 본 시청자의 영향력 없는 점수다
깊이있는 척 바보짓은 더럽고 불쾌하다",6,0,2020-08-19T09:50:07+09:00,parasite
movie 2015,1.0,이딴 영화가 2010년대 최고작품으로 평가되는거는 ㅈㄴ 아쉬운일 아님?,6,0,2020-04-29T21:52:50+09:00,parasite
나지훈,1.0,우리 시대의 계급 사회를 보여주며 구체적으로 무엇을 이야기하고자하는지 알 수 없음. 기택이 속한 일반 사람들의 삶을 우스꽝스럽게 표현하고자 한 것이라면 대성공,6,0,2019-08-11T06:10:08+09:00,parasite
이은택,1.0,웬만하면 보지말라고 권하고 싶다.,6,0,2019-06-14T12:06:49+09:00,parasite
전민준,1.0,"우리는 그저 기생충처럼 만 살지 않으면 되는거야..
욕심부리지않고 그냥 이대로..
우리에게 알맞은 집에서 알맞은 돈만으로 그저 살아가면 
그러면 되는거야",6,0,2019-06-08T12:13:45+09:00,parasite
광공,1.0,"기득권층 특유의 세상을 다 통달했다는 오만과 거만함으로 범벅된 영화
곱씹을 수록 기분이 더러울 것을 의도했다면 박수",5,0,2020-02-11T22:59:41+09:00,parasite
양예찬,1.0,"어떤 영화의 감상은 
관객 개인의 삶에 엮인 사건들과 연계해 
기억과 주관에 간섭받는다 
영화는 죄가 없지만 
불편하고 역겨운 경험으로 인해 
슬프게도
이 위대한 영화에 위대하지 못한 점수를..
부디 무딘 마음으로 
아무 장해없이 이 영화를 제대로 볼 날이 오길",5,0,2019-06-27T00:01:58+09:00,parasite
도오팡,1.0,약자가 보고 웃을 수 있어야 풍자지 이건 그냥 엿맥이는 거잖아. 마지막 엔딩크레딧에 ‘제작투자 이미경’ 그 하나로 이게 누구를 위한 영화인지 탄로가 나버리네.,4,0,2021-01-18T00:44:36+09:00,parasite
박건우,1.0,"너무나 재밌고, 잘만들어서 더욱 더 기만적인 영화.
.
가난을 소재로 기득권이 만든 영화.
그리고 그 가난으로 돈을 버는 기득권.
그걸보고 박수치며 즐기는 기득권.
.
그리고 자신들의 가난을  기득권들에게 배우는 서민.",4,0,2020-09-06T14:55:17+09:00,parasite
정태석,1.0,"'하'와 '최하'의 싸움을 그린 영화가 '최상'의 상을 받았다니,
블랙미러의 핫 샷이 생각난다. 모든 것이 상이 되는 자본주의. 
근데 어쩌라고. 어찌됐든 자본주의의 민낯을 까발리는 사람은 최하가 아니면 싹다 기만자다.",4,0,2019-10-13T17:02:44+09:00,parasite
Suki,1.0,"I’m sick of misogynistic films.
I’m deadly serious.",4,0,2019-08-20T01:58:50+09:00,parasite
원할머니멱살,1.0,기대안한것치고는 괜찮앗다 나름 개그코드도 잇고 ㅋㅋㅋㅋㅋㅋ 최우식배우 진짜 좋아하는데 분량 많아서 행복쓰🥰 거기다 박소담..와...ㅜㄹㅇ 존예 부티나는이미지 ㅇㅈㅇㅈ 미대생이미지 개찰떡😘,4,2,2019-05-31T17:39:37+09:00,parasite
이갈리안,1.0,가난한 자와 여성을 보는 시선이 적나라하게 느껴지네 상이 뭐 대수인가 부유한 백인남자들이 주는 상이 뭐 그렇지,3,0,2021-07-02T21:33:18+09:00,parasite
김순호,1.0,거품이 있다,3,0,2020-08-24T18:02:10+09:00,parasite
채으,1.0,"끔찍한 영화. 자본주의 사회 계층 구조에 희망도 기대도 없는 내용이여서 불쾌했다.
수평 아닌 수직, 부정적인 면을 극대화하는 서사는 편향적이고, 불쾌하도록 기획되었다. 따라서 이 영화를 보는 동안 관객은 중립적인 위치에서 상황을 관찰하듯이 감상해야 한다. 즉, 본인의 사회적 자아와는 타자화된 상태로 봐야하며 등장인물에 깊게 감정이입을 한다면 정신적인 문제가 발생할 수 있다. 또, 이런 사회적 문제들을 의도적으로 보여줘서 불쾌감을 주는데 목적이 있기 때문에, 문제상황에 대한 공동체의식, 즉 ‘우리가 해결해야 하는 것’이라는 생각을 가지고 있으면 보는 내내 끔찍할 것이다.
이 영화가 세간에서 인기를 얻은 이유를 잘 모르겠다. 영화가 잘 포장되어 있어도 상당히 우울하고 부정적인 쪽으로 쏠려있는데, 문제의식 제기와 함께 극복할 수 없는쪽으로 귀결되어버려서, 보고난 뒤 찝찝함만 남는다. 예민한 주제를 어둡게 다뤘음에도 대중이 이토록 환호한다는건, 대중이 겪었던 부정적인 경험, 일상에서 포착한 불쾌한 순간들이 많았다는 것이고, 그런 경험들이 표상으로 감춰져있는 이 영화에 카타르시스를 느끼는 것일까?
개인적으로 또 한가지 이 영화가 재미없었던 것은 사건의 발단때문이다. 상당히 얼토당토 않은 이유로 사건이 시작된다. 과외하는 미성년과 애인사이여서 자격미달인 친구에게 과외를 부탁하는것으로부터, 범법행위가 시작되고 상황이 최악으로 치닫는다. 논외로 남성중심적 서사의 한계도 명확해 보인다.",3,0,2020-08-17T06:12:20+09:00,parasite
임수정,1.0,똑똑하고 능력도 있는 네식구가 피자박스 접는걸로 생계를 유지하는 모습부터 공감하기 힘든 영화...  그들의 가난을 끼워 맞추기 위해 억지 설정들이 많은거같다,3,0,2020-02-24T15:34:31+09:00,parasite
다롱,1.0,미소가 점점 사라지는 마법의 스토리텔링,3,0,2019-11-21T20:39:28+09:00,parasite
유준형,1.0,disgusting,3,0,2019-11-02T05:04:54+09:00,parasite
jooppak,1.0,재밌다구? 뻥치시네,3,0,2019-06-26T05:29:52+09:00,parasite
유정민,1.0,실수로 누른 게 아니다.,3,0,2019-06-14T23:45:27+09:00,parasite
박1,1.0,괜히 봤다,3,0,2019-06-02T10:45:45+09:00,parasite
WatchaPedia,1.0,봉준호가 흙수저였으면 이런 영화 못 만듦 가난은 하나도 안 웃겨,2,0,2025-05-09T06:33:21+09:00,parasite
